"","Year","Month","Rain","Lat","Lon"
"98",2019,4,17.9564,-40.8771780332918,145.215622071507
"99",2019,4,17.7064,-40.8771780332918,145.479375184497
"100",2019,4,15.8077,-40.8771780332918,147.589400088412
"101",2019,4,10.7421,-40.8771780332918,148.116906314391
"102",2019,4,6.6584,-40.3496718073129,148.116906314391
"103",2019,4,10.5732,-40.3496718073129,148.380659427381
"104",2019,4,44.1895,-40.0859186943234,143.89685650656
"105",2019,4,6.4232,-40.0859186943234,148.116906314391
"106",2019,4,102.9665,-39.8221655813339,143.89685650656
"107",2019,4,14.4058,-39.8221655813339,147.853153201402
"108",2019,4,26.9096,-38.767153129376,143.63310339357
"109",2019,4,48.0448,-38.767153129376,146.006881410476
"110",2019,4,28.6536,-38.767153129376,146.534387636455
"111",2019,4,37.645,-38.5034000163865,142.841844054602
"112",2019,4,41.2666,-38.5034000163865,143.105597167591
"113",2019,4,27.8252,-38.5034000163865,143.369350280581
"114",2019,4,38.2208,-38.5034000163865,143.63310339357
"115",2019,4,35.4433,-38.5034000163865,143.89685650656
"116",2019,4,20.3217,-38.5034000163865,145.215622071507
"117",2019,4,24.8464,-38.5034000163865,145.479375184497
"118",2019,4,23.5379,-38.5034000163865,145.743128297486
"119",2019,4,24.7059,-38.5034000163865,146.006881410476
"120",2019,4,25.6618,-38.5034000163865,146.270634523465
"121",2019,4,24.8844,-38.5034000163865,146.534387636455
"122",2019,4,21.402,-38.5034000163865,146.798140749444
"123",2019,4,46.0166,-38.239646903397,141.523078489654
"124",2019,4,44.3648,-38.239646903397,141.786831602644
"125",2019,4,36.4245,-38.239646903397,142.050584715633
"126",2019,4,31.4643,-38.239646903397,142.314337828623
"127",2019,4,27.1031,-38.239646903397,142.578090941612
"128",2019,4,25.6643,-38.239646903397,142.841844054602
"129",2019,4,23.49,-38.239646903397,143.105597167591
"130",2019,4,27.2141,-38.239646903397,143.369350280581
"131",2019,4,28.3784,-38.239646903397,143.63310339357
"132",2019,4,33.1339,-38.239646903397,143.89685650656
"133",2019,4,20.247,-38.239646903397,144.160609619549
"134",2019,4,15.0121,-38.239646903397,144.424362732539
"135",2019,4,16.7632,-38.239646903397,145.215622071507
"136",2019,4,20.3199,-38.239646903397,145.743128297486
"137",2019,4,24.2142,-38.239646903397,146.006881410476
"138",2019,4,29.3372,-38.239646903397,146.270634523465
"139",2019,4,31.1197,-38.239646903397,146.534387636455
"140",2019,4,29.3397,-38.239646903397,146.798140749444
"141",2019,4,29.7254,-38.239646903397,147.061893862434
"142",2019,4,18.965,-38.239646903397,147.325646975423
"143",2019,4,58.8902,-37.9758937904075,140.731819150686
"144",2019,4,60.9921,-37.9758937904075,140.995572263675
"145",2019,4,48.1143,-37.9758937904075,141.259325376665
"146",2019,4,43.6342,-37.9758937904075,141.523078489654
"147",2019,4,37.3596,-37.9758937904075,141.786831602644
"148",2019,4,24.7297,-37.9758937904075,142.050584715633
"149",2019,4,21.7966,-37.9758937904075,142.314337828623
"150",2019,4,18.0095,-37.9758937904075,142.578090941612
"151",2019,4,18.8496,-37.9758937904075,142.841844054602
"152",2019,4,21.8009,-37.9758937904075,143.105597167591
"153",2019,4,23.3775,-37.9758937904075,143.369350280581
"154",2019,4,20.4939,-37.9758937904075,143.63310339357
"155",2019,4,19.5643,-37.9758937904075,143.89685650656
"156",2019,4,15.6553,-37.9758937904075,144.160609619549
"157",2019,4,11.4663,-37.9758937904075,144.424362732539
"158",2019,4,17.1652,-37.9758937904075,145.215622071507
"159",2019,4,19.5007,-37.9758937904075,145.479375184497
"160",2019,4,27.7939,-37.9758937904075,145.743128297486
"161",2019,4,29.9511,-37.9758937904075,146.006881410476
"162",2019,4,39.9985,-37.9758937904075,146.270634523465
"163",2019,4,34.5934,-37.9758937904075,146.534387636455
"164",2019,4,34.5831,-37.9758937904075,146.798140749444
"165",2019,4,24.2784,-37.9758937904075,147.061893862434
"166",2019,4,28.8785,-37.9758937904075,147.325646975423
"167",2019,4,25.4124,-37.9758937904075,147.589400088412
"168",2019,4,63.4238,-37.712140677418,140.468066037696
"169",2019,4,47.3301,-37.712140677418,140.731819150686
"170",2019,4,36.1281,-37.712140677418,140.995572263675
"171",2019,4,39.792,-37.712140677418,141.259325376665
"172",2019,4,33.6205,-37.712140677418,141.523078489654
"173",2019,4,22.6447,-37.712140677418,141.786831602644
"174",2019,4,17.7142,-37.712140677418,142.050584715633
"175",2019,4,10.5135,-37.712140677418,142.314337828623
"176",2019,4,13.8542,-37.712140677418,142.578090941612
"177",2019,4,21.297,-37.712140677418,142.841844054602
"178",2019,4,15.8316,-37.712140677418,143.105597167591
"179",2019,4,19.236,-37.712140677418,143.369350280581
"180",2019,4,21.7201,-37.712140677418,143.63310339357
"181",2019,4,19.8411,-37.712140677418,143.89685650656
"182",2019,4,15.6524,-37.712140677418,144.160609619549
"183",2019,4,5.8925,-37.712140677418,144.424362732539
"184",2019,4,8.4097,-37.712140677418,144.688115845528
"185",2019,4,8.1244,-37.712140677418,144.951868958518
"186",2019,4,12.9665,-37.712140677418,145.215622071507
"187",2019,4,17.5732,-37.712140677418,145.479375184497
"188",2019,4,20.3675,-37.712140677418,145.743128297486
"189",2019,4,24.0455,-37.712140677418,146.006881410476
"190",2019,4,28.5328,-37.712140677418,146.270634523465
"191",2019,4,22.2259,-37.712140677418,146.534387636455
"192",2019,4,21.24,-37.712140677418,146.798140749444
"193",2019,4,21.3417,-37.712140677418,147.061893862434
"194",2019,4,15.1401,-37.712140677418,147.325646975423
"195",2019,4,16.4853,-37.712140677418,147.589400088412
"196",2019,4,18.0161,-37.712140677418,147.853153201402
"197",2019,4,16.4424,-37.712140677418,148.116906314391
"198",2019,4,14.6336,-37.712140677418,148.380659427381
"199",2019,4,14.5028,-37.712140677418,148.64441254037
"200",2019,4,6.7491,-37.712140677418,148.90816565336
"201",2019,4,3.9043,-37.712140677418,149.171918766349
"202",2019,4,9.3225,-37.712140677418,149.435671879339
"203",2019,4,63.8692,-37.4483875644286,140.204312924707
"204",2019,4,52.7973,-37.4483875644286,140.468066037696
"205",2019,4,39.4809,-37.4483875644286,140.731819150686
"206",2019,4,35.1682,-37.4483875644286,140.995572263675
"207",2019,4,32.3619,-37.4483875644286,141.259325376665
"208",2019,4,24.0671,-37.4483875644286,141.523078489654
"209",2019,4,21.4737,-37.4483875644286,141.786831602644
"210",2019,4,18.9764,-37.4483875644286,142.050584715633
"211",2019,4,13.4567,-37.4483875644286,142.314337828623
"212",2019,4,16.9038,-37.4483875644286,142.578090941612
"213",2019,4,20.9894,-37.4483875644286,142.841844054602
"214",2019,4,22.0468,-37.4483875644286,143.105597167591
"215",2019,4,20.4017,-37.4483875644286,143.369350280581
"216",2019,4,21.6168,-37.4483875644286,143.63310339357
"217",2019,4,18.9938,-37.4483875644286,143.89685650656
"218",2019,4,19.1094,-37.4483875644286,144.160609619549
"219",2019,4,16.1485,-37.4483875644286,144.424362732539
"220",2019,4,9.9505,-37.4483875644286,144.688115845528
"221",2019,4,10.7733,-37.4483875644286,144.951868958518
"222",2019,4,14.906,-37.4483875644286,145.215622071507
"223",2019,4,15.4472,-37.4483875644286,145.479375184497
"224",2019,4,31.6906,-37.4483875644286,145.743128297486
"225",2019,4,26.1721,-37.4483875644286,146.006881410476
"226",2019,4,25.7995,-37.4483875644286,146.270634523465
"227",2019,4,24.6345,-37.4483875644286,146.534387636455
"228",2019,4,20.3276,-37.4483875644286,146.798140749444
"229",2019,4,16.8843,-37.4483875644286,147.061893862434
"230",2019,4,9.7197,-37.4483875644286,147.325646975423
"231",2019,4,13.3269,-37.4483875644286,147.589400088412
"232",2019,4,10.4438,-37.4483875644286,147.853153201402
"233",2019,4,14.1179,-37.4483875644286,148.116906314391
"234",2019,4,13.3731,-37.4483875644286,148.380659427381
"235",2019,4,13.5266,-37.4483875644286,148.64441254037
"236",2019,4,9.6021,-37.4483875644286,148.90816565336
"237",2019,4,9.3814,-37.4483875644286,149.171918766349
"238",2019,4,5.0798,-37.4483875644286,149.435671879339
"239",2019,4,4.3545,-37.4483875644286,149.699424992328
"240",2019,4,13.1519,-37.4483875644286,149.963178105318
"241",2019,4,70.6035,-37.1846344514391,139.940559811717
"242",2019,4,64.6494,-37.1846344514391,140.204312924707
"243",2019,4,57.2287,-37.1846344514391,140.468066037696
"244",2019,4,42.7673,-37.1846344514391,140.731819150686
"245",2019,4,34.7335,-37.1846344514391,140.995572263675
"246",2019,4,31.1561,-37.1846344514391,141.259325376665
"247",2019,4,28.7532,-37.1846344514391,141.523078489654
"248",2019,4,22.5367,-37.1846344514391,141.786831602644
"249",2019,4,16.8736,-37.1846344514391,142.050584715633
"250",2019,4,16.8386,-37.1846344514391,142.314337828623
"251",2019,4,13.4614,-37.1846344514391,142.578090941612
"252",2019,4,19.9014,-37.1846344514391,142.841844054602
"253",2019,4,24.5891,-37.1846344514391,143.105597167591
"254",2019,4,24.0042,-37.1846344514391,143.369350280581
"255",2019,4,21.2023,-37.1846344514391,143.63310339357
"256",2019,4,19.4405,-37.1846344514391,143.89685650656
"257",2019,4,23.6832,-37.1846344514391,144.160609619549
"258",2019,4,16.6661,-37.1846344514391,144.424362732539
"259",2019,4,14.3969,-37.1846344514391,144.688115845528
"260",2019,4,16.0462,-37.1846344514391,144.951868958518
"261",2019,4,17.55,-37.1846344514391,145.215622071507
"262",2019,4,18.8343,-37.1846344514391,145.479375184497
"263",2019,4,27.2241,-37.1846344514391,145.743128297486
"264",2019,4,20.809,-37.1846344514391,146.006881410476
"265",2019,4,21.2198,-37.1846344514391,146.270634523465
"266",2019,4,25.4553,-37.1846344514391,146.534387636455
"267",2019,4,27.3619,-37.1846344514391,146.798140749444
"268",2019,4,22.2119,-37.1846344514391,147.061893862434
"269",2019,4,11.0905,-37.1846344514391,147.325646975423
"270",2019,4,10.8209,-37.1846344514391,147.589400088412
"271",2019,4,9.7091,-37.1846344514391,147.853153201402
"272",2019,4,7.1246,-37.1846344514391,148.116906314391
"273",2019,4,8.7863,-37.1846344514391,148.380659427381
"274",2019,4,8.6526,-37.1846344514391,148.64441254037
"275",2019,4,5.7043,-37.1846344514391,148.90816565336
"276",2019,4,6.7038,-37.1846344514391,149.171918766349
"277",2019,4,5.5083,-37.1846344514391,149.435671879339
"278",2019,4,6.7186,-37.1846344514391,149.699424992328
"279",2019,4,4.1358,-37.1846344514391,149.963178105318
"280",2019,4,62.758,-36.9208813384496,139.940559811717
"281",2019,4,50.2699,-36.9208813384496,140.204312924707
"282",2019,4,44.6652,-36.9208813384496,140.468066037696
"283",2019,4,27.7177,-36.9208813384496,140.731819150686
"284",2019,4,30.6223,-36.9208813384496,140.995572263675
"285",2019,4,28.8244,-36.9208813384496,141.259325376665
"286",2019,4,24.5855,-36.9208813384496,141.523078489654
"287",2019,4,25.9272,-36.9208813384496,141.786831602644
"288",2019,4,18.5487,-36.9208813384496,142.050584715633
"289",2019,4,13.0731,-36.9208813384496,142.314337828623
"290",2019,4,12.0754,-36.9208813384496,142.578090941612
"291",2019,4,22.2138,-36.9208813384496,142.841844054602
"292",2019,4,27.2642,-36.9208813384496,143.105597167591
"293",2019,4,24.4584,-36.9208813384496,143.369350280581
"294",2019,4,20.3577,-36.9208813384496,143.63310339357
"295",2019,4,22.6236,-36.9208813384496,143.89685650656
"296",2019,4,17.4126,-36.9208813384496,144.160609619549
"297",2019,4,13.3342,-36.9208813384496,144.424362732539
"298",2019,4,18.0606,-36.9208813384496,144.688115845528
"299",2019,4,19.2905,-36.9208813384496,144.951868958518
"300",2019,4,21.1317,-36.9208813384496,145.215622071507
"301",2019,4,25.0736,-36.9208813384496,145.479375184497
"302",2019,4,34.1319,-36.9208813384496,145.743128297486
"303",2019,4,25.3139,-36.9208813384496,146.006881410476
"304",2019,4,25.5069,-36.9208813384496,146.270634523465
"305",2019,4,29.0738,-36.9208813384496,146.534387636455
"306",2019,4,36.4304,-36.9208813384496,146.798140749444
"307",2019,4,22.9266,-36.9208813384496,147.061893862434
"308",2019,4,16.2174,-36.9208813384496,147.325646975423
"309",2019,4,17.3456,-36.9208813384496,147.589400088412
"310",2019,4,12.7864,-36.9208813384496,147.853153201402
"311",2019,4,6.3096,-36.9208813384496,148.116906314391
"312",2019,4,8.8091,-36.9208813384496,148.380659427381
"313",2019,4,9.4913,-36.9208813384496,148.64441254037
"314",2019,4,9.3219,-36.9208813384496,148.90816565336
"315",2019,4,6.2478,-36.9208813384496,149.171918766349
"316",2019,4,8.3416,-36.9208813384496,149.435671879339
"317",2019,4,5.7613,-36.9208813384496,149.699424992328
"318",2019,4,56.0711,-36.6571282254601,139.940559811717
"319",2019,4,39.1926,-36.6571282254601,140.204312924707
"320",2019,4,33.4392,-36.6571282254601,140.468066037696
"321",2019,4,27.1699,-36.6571282254601,140.731819150686
"322",2019,4,30.9099,-36.6571282254601,140.995572263675
"323",2019,4,28.4725,-36.6571282254601,141.259325376665
"324",2019,4,27.3984,-36.6571282254601,141.523078489654
"325",2019,4,20.6599,-36.6571282254601,141.786831602644
"326",2019,4,18.7266,-36.6571282254601,142.050584715633
"327",2019,4,12.3017,-36.6571282254601,142.314337828623
"328",2019,4,10.4222,-36.6571282254601,142.578090941612
"329",2019,4,18.8806,-36.6571282254601,142.841844054602
"330",2019,4,25.8098,-36.6571282254601,143.105597167591
"331",2019,4,25.0504,-36.6571282254601,143.369350280581
"332",2019,4,23.7346,-36.6571282254601,143.63310339357
"333",2019,4,20.8806,-36.6571282254601,143.89685650656
"334",2019,4,18.1199,-36.6571282254601,144.160609619549
"335",2019,4,15.7604,-36.6571282254601,144.424362732539
"336",2019,4,17.4625,-36.6571282254601,144.688115845528
"337",2019,4,23.9578,-36.6571282254601,144.951868958518
"338",2019,4,23.8175,-36.6571282254601,145.215622071507
"339",2019,4,26.565,-36.6571282254601,145.479375184497
"340",2019,4,30.8192,-36.6571282254601,145.743128297486
"341",2019,4,24.0916,-36.6571282254601,146.006881410476
"342",2019,4,22.5159,-36.6571282254601,146.270634523465
"343",2019,4,25.1473,-36.6571282254601,146.534387636455
"344",2019,4,25.3551,-36.6571282254601,146.798140749444
"345",2019,4,21.3513,-36.6571282254601,147.061893862434
"346",2019,4,22.6001,-36.6571282254601,147.325646975423
"347",2019,4,19.3923,-36.6571282254601,147.589400088412
"348",2019,4,11.1526,-36.6571282254601,147.853153201402
"349",2019,4,7.3909,-36.6571282254601,148.116906314391
"350",2019,4,9.9666,-36.6571282254601,148.380659427381
"351",2019,4,12.4648,-36.6571282254601,148.64441254037
"352",2019,4,10.7992,-36.6571282254601,148.90816565336
"353",2019,4,10.6812,-36.6571282254601,149.171918766349
"354",2019,4,7.7681,-36.6571282254601,149.435671879339
"355",2019,4,3.7274,-36.6571282254601,149.699424992328
"356",2019,4,9.3203,-36.6571282254601,149.963178105318
"357",2019,4,38.8804,-36.3933751124706,139.940559811717
"358",2019,4,24.3313,-36.3933751124706,140.204312924707
"359",2019,4,20.729,-36.3933751124706,140.468066037696
"360",2019,4,19.8257,-36.3933751124706,140.731819150686
"361",2019,4,25.1988,-36.3933751124706,140.995572263675
"362",2019,4,22.3929,-36.3933751124706,141.259325376665
"363",2019,4,22.0614,-36.3933751124706,141.523078489654
"364",2019,4,13.9674,-36.3933751124706,141.786831602644
"365",2019,4,15.4368,-36.3933751124706,142.050584715633
"366",2019,4,12.808,-36.3933751124706,142.314337828623
"367",2019,4,12.368,-36.3933751124706,142.578090941612
"368",2019,4,13.0856,-36.3933751124706,142.841844054602
"369",2019,4,17.3773,-36.3933751124706,143.105597167591
"370",2019,4,16.3986,-36.3933751124706,143.369350280581
"371",2019,4,16.8092,-36.3933751124706,143.63310339357
"372",2019,4,16.4646,-36.3933751124706,143.89685650656
"373",2019,4,17.1691,-36.3933751124706,144.160609619549
"374",2019,4,13.8535,-36.3933751124706,144.424362732539
"375",2019,4,21.1738,-36.3933751124706,144.688115845528
"376",2019,4,35.1837,-36.3933751124706,144.951868958518
"377",2019,4,42.3123,-36.3933751124706,145.215622071507
"378",2019,4,39.0703,-36.3933751124706,145.479375184497
"379",2019,4,36.9003,-36.3933751124706,145.743128297486
"380",2019,4,17.6165,-36.3933751124706,146.006881410476
"381",2019,4,19.6471,-36.3933751124706,146.270634523465
"382",2019,4,20.108,-36.3933751124706,146.534387636455
"383",2019,4,17.8662,-36.3933751124706,146.798140749444
"384",2019,4,13.2018,-36.3933751124706,147.061893862434
"385",2019,4,12.819,-36.3933751124706,147.325646975423
"386",2019,4,11.2988,-36.3933751124706,147.589400088412
"387",2019,4,14.39,-36.3933751124706,147.853153201402
"388",2019,4,8.2796,-36.3933751124706,148.116906314391
"389",2019,4,5.9998,-36.3933751124706,148.380659427381
"390",2019,4,6.3393,-36.3933751124706,148.64441254037
"391",2019,4,9.8923,-36.3933751124706,148.90816565336
"392",2019,4,6.6073,-36.3933751124706,149.171918766349
"393",2019,4,3.5347,-36.3933751124706,149.435671879339
"394",2019,4,3.146,-36.3933751124706,149.699424992328
"395",2019,4,9.5298,-36.3933751124706,149.963178105318
"396",2019,4,47.1144,-36.1296219994811,139.676806698728
"397",2019,4,24.7262,-36.1296219994811,139.940559811717
"398",2019,4,18.842,-36.1296219994811,140.204312924707
"399",2019,4,16.9224,-36.1296219994811,140.468066037696
"400",2019,4,16.5469,-36.1296219994811,140.731819150686
"401",2019,4,18.7088,-36.1296219994811,140.995572263675
"402",2019,4,21.3765,-36.1296219994811,141.259325376665
"403",2019,4,15.308,-36.1296219994811,141.523078489654
"404",2019,4,12.6427,-36.1296219994811,141.786831602644
"405",2019,4,14.3068,-36.1296219994811,142.050584715633
"406",2019,4,12.757,-36.1296219994811,142.314337828623
"407",2019,4,13.142,-36.1296219994811,142.578090941612
"408",2019,4,10.0985,-36.1296219994811,142.841844054602
"409",2019,4,12.5054,-36.1296219994811,143.105597167591
"410",2019,4,21.1116,-36.1296219994811,143.369350280581
"411",2019,4,18.8963,-36.1296219994811,143.63310339357
"412",2019,4,23.0871,-36.1296219994811,143.89685650656
"413",2019,4,20.4509,-36.1296219994811,144.160609619549
"414",2019,4,18.6046,-36.1296219994811,144.424362732539
"415",2019,4,26.5664,-36.1296219994811,144.688115845528
"416",2019,4,39.3713,-36.1296219994811,144.951868958518
"417",2019,4,41.5948,-36.1296219994811,145.215622071507
"418",2019,4,30.6532,-36.1296219994811,145.479375184497
"419",2019,4,25.1202,-36.1296219994811,145.743128297486
"420",2019,4,20.8216,-36.1296219994811,146.006881410476
"421",2019,4,15.9709,-36.1296219994811,146.270634523465
"422",2019,4,15.0588,-36.1296219994811,146.534387636455
"423",2019,4,13.8803,-36.1296219994811,146.798140749444
"424",2019,4,16.303,-36.1296219994811,147.061893862434
"425",2019,4,15.3715,-36.1296219994811,147.325646975423
"426",2019,4,10.9954,-36.1296219994811,147.589400088412
"427",2019,4,10.6548,-36.1296219994811,147.853153201402
"428",2019,4,13.9884,-36.1296219994811,148.116906314391
"429",2019,4,11.7042,-36.1296219994811,148.380659427381
"430",2019,4,5.1292,-36.1296219994811,148.64441254037
"431",2019,4,8.9508,-36.1296219994811,148.90816565336
"432",2019,4,2.4123,-36.1296219994811,149.171918766349
"433",2019,4,2.4447,-36.1296219994811,149.435671879339
"434",2019,4,1.645,-36.1296219994811,149.699424992328
"435",2019,4,4.6012,-36.1296219994811,149.963178105318
"436",2019,4,92.4006,-35.8658688864917,136.775522455844
"437",2019,4,88.2291,-35.8658688864917,137.039275568833
"438",2019,4,70.8283,-35.8658688864917,137.303028681823
"439",2019,4,66.0792,-35.8658688864917,137.566781794812
"440",2019,4,34.4583,-35.8658688864917,139.413053585739
"441",2019,4,38.3911,-35.8658688864917,139.676806698728
"442",2019,4,27.9248,-35.8658688864917,139.940559811717
"443",2019,4,18.1264,-35.8658688864917,140.204312924707
"444",2019,4,16.2597,-35.8658688864917,140.468066037696
"445",2019,4,19.2836,-35.8658688864917,140.731819150686
"446",2019,4,16.7747,-35.8658688864917,140.995572263675
"447",2019,4,12.137,-35.8658688864917,141.259325376665
"448",2019,4,13.6125,-35.8658688864917,141.523078489654
"449",2019,4,13.992,-35.8658688864917,141.786831602644
"450",2019,4,15.1887,-35.8658688864917,142.050584715633
"451",2019,4,11.4443,-35.8658688864917,142.314337828623
"452",2019,4,13.0378,-35.8658688864917,142.578090941612
"453",2019,4,13.4794,-35.8658688864917,142.841844054602
"454",2019,4,16.1266,-35.8658688864917,143.105597167591
"455",2019,4,23.9217,-35.8658688864917,143.369350280581
"456",2019,4,24.1861,-35.8658688864917,143.63310339357
"457",2019,4,25.7806,-35.8658688864917,143.89685650656
"458",2019,4,19.4031,-35.8658688864917,144.160609619549
"459",2019,4,20.6269,-35.8658688864917,144.424362732539
"460",2019,4,29.928,-35.8658688864917,144.688115845528
"461",2019,4,29.4872,-35.8658688864917,144.951868958518
"462",2019,4,32.7149,-35.8658688864917,145.215622071507
"463",2019,4,28.3746,-35.8658688864917,145.479375184497
"464",2019,4,32.4046,-35.8658688864917,145.743128297486
"465",2019,4,24.4919,-35.8658688864917,146.006881410476
"466",2019,4,17.4332,-35.8658688864917,146.270634523465
"467",2019,4,14.2729,-35.8658688864917,146.534387636455
"468",2019,4,13.2062,-35.8658688864917,146.798140749444
"469",2019,4,14.4785,-35.8658688864917,147.061893862434
"470",2019,4,18.0639,-35.8658688864917,147.325646975423
"471",2019,4,15.483,-35.8658688864917,147.589400088412
"472",2019,4,13.2935,-35.8658688864917,147.853153201402
"473",2019,4,15.0173,-35.8658688864917,148.116906314391
"474",2019,4,13.0771,-35.8658688864917,148.380659427381
"475",2019,4,12.1343,-35.8658688864917,148.64441254037
"476",2019,4,4.4276,-35.8658688864917,148.90816565336
"477",2019,4,3.1614,-35.8658688864917,149.171918766349
"478",2019,4,0.8129,-35.8658688864917,149.435671879339
"479",2019,4,0.8483,-35.8658688864917,149.699424992328
"480",2019,4,6.5712,-35.8658688864917,149.963178105318
"481",2019,4,65.121,-35.6021157735022,137.303028681823
"482",2019,4,60.4302,-35.6021157735022,137.566781794812
"483",2019,4,58.9778,-35.6021157735022,138.358041133781
"484",2019,4,39.7625,-35.6021157735022,139.149300472749
